Year,hum_dist,site,ppq,digitizer,OBJECTID *,SHAPE *,Benthic_Morphology,SHAPE_Length,SHAPE_Area,Z_Min,Z_Max,Z_Mean,SArea,Min_Slope,Max_Slope,Avg_Slope
2017,Very High,27,1,BS,79,Polygon,Sand,0.270926,0.003685,4.683635,4.733853,4.696946,0.002732,3.931405,284.039454,85.042587
2017,Very High,27,1,BS,80,Polygon,Macroalgae,0.962236,0.008633,4.695941,4.793001,4.740466,0.009813,28.573272,3475.026109,260.664111
2017,Very High,27,1,BS,81,Polygon,Macroalgae,0.095084,0.000586,4.78002,4.86952,4.833416,0.001744,66.298907,10000,799.590981
2017,Very High,27,1,BS,82,Polygon,Macroalgae,1.130737,0.026248,4.652594,4.760582,4.707393,0.028783,9.305654,2529.168015,81.264924
2017,Very High,27,1,BS,83,Polygon,Macroalgae,0.242373,0.001636,4.67816,4.703925,4.692645,0.001672,30.438142,137.009358,75.906049
2017,Very High,27,1,BS,84,Polygon,Sand,0.655926,0.01761,4.711276,4.851567,4.739273,0.019375,6.500329,10000,245.206493
2017,Very High,27,1,BS,85,Polygon,Sand,0.774075,0.01541,4.69663,4.83356,4.742625,0.018389,2.87023,1407.628256,395.871901
2017,Very High,27,1,BS,86,Polygon,Sand,0.522762,0.009079,4.702738,4.732716,4.713437,0.006386,4.524544,877.320784,30.120395
2017,Very High,27,1,BS,87,Polygon,Sand,0.977409,0.02085,4.627774,4.733543,4.686849,0.021347,7.86709,1838.263132,76.782852
2017,Very High,27,1,BS,88,Polygon,Sand,0.313789,0.002176,4.665125,4.723466,4.680298,0.002438,9.041344,235.175391,51.527418
2017,Very High,27,1,BS,89,Polygon,Sand,1.601849,0.044781,4.631518,4.733294,4.660631,0.040836,1.801834,1879.176997,38.902621
2017,Very High,27,1,BS,90,Polygon,Live_Branching,0.219301,0.00295,4.771056,4.805083,4.789922,0.003903,34.832357,209.592417,87.830449
2017,Very High,27,1,BS,91,Polygon,Live_Porites,0.301115,0.005666,4.691014,4.739123,4.718907,0.00698,10.715805,132.010591,71.848577
2017,Very High,27,1,BS,92,Polygon,Live_Massive,0.190297,0.002588,4.651162,4.678267,4.668949,0.002665,6.964169,160.131007,62.13961
2017,Very High,27,1,BS,93,Polygon,Macroalgae,1.563337,0.050501,4.53957,4.71665,4.645623,0.065741,3.617914,2241.561469,104.681256
2017,Very High,27,1,BS,94,Polygon,Macroalgae,1.085332,0.026075,4.628992,4.717294,4.667072,0.032387,8.254491,229.117814,78.034931
2017,Very High,27,1,BS,95,Polygon,Dead_Massive,0.072368,0.000064,4.653855,4.66491,4.660952,0.000083,40.453471,112.592003,82.918343
2017,Very High,27,1,BS,96,Polygon,Dead_Massive,0.425328,0.009369,4.564263,4.666527,4.633331,0.017064,10.660711,1119.431006,276.127072
2017,Very High,27,1,BS,97,Polygon,Dead_Massive,10.193781,0.934529,4.324188,4.82315,4.631879,1.18393,0.935167,8807.396683,95.521206
2017,Very High,27,1,BS,98,Polygon,Sand,0.288867,0.004059,4.415707,4.474152,4.435741,0.004616,9.765152,222.512724,87.866364
2017,Very High,27,1,BS,99,Polygon,Sand,0.360999,0.006383,4.338581,4.502559,4.393698,0.014425,9.070345,1083.86429,496.468522
2017,Very High,27,1,BS,100,Polygon,Macroalgae,1.081996,0.022144,4.409116,4.50699,4.451659,0.030794,5.951732,2823.468846,113.158476
2017,Very High,27,1,BS,101,Polygon,Macroalgae,0.620991,0.015687,4.282456,4.472538,4.418601,0.019895,22.474249,299.963935,124.288306
2017,Very High,27,1,BS,102,Polygon,Sand,0.162381,0.00121,4.153386,4.189176,4.170188,0.000625,30.832083,251.427322,188.667799
2017,Very High,27,1,BS,103,Polygon,Sand,0.64469,0.017912,4.152672,4.210521,4.168534,0.016519,2.21075,1354.462589,70.51759
2017,Very High,27,1,BS,104,Polygon,Sand,0.629025,0.010784,4.164964,4.261473,4.194359,0.011209,4.07074,2284.627689,159.69958
2017,Very High,27,1,BS,105,Polygon,Sand,0.680516,0.012309,4.188552,4.243759,4.208861,0.009159,1.408527,644.907731,58.462424
2017,Very High,27,1,BS,106,Polygon,Sand,0.595113,0.011221,4.241387,4.304704,4.267531,0.009243,12.605592,7247.961492,70.337713
2017,Very High,27,1,BS,107,Polygon,Sand,2.486071,0.098245,4.173854,4.275705,4.19881,0.090847,0.99659,10000,45.03087
2017,Very High,27,1,BS,108,Polygon,Sand,0.858288,0.018929,4.276771,4.342737,4.300526,0.016798,2.647006,978.671958,72.595519
2017,Very High,27,1,BS,109,Polygon,Sand,0.623894,0.009723,4.248054,4.299011,4.268201,0.006768,5.247804,2234.048946,51.769921
2017,Very High,27,1,BS,110,Polygon,Sand,1.910894,0.061308,4.197191,4.341079,4.295964,0.057159,1.473324,921.809801,40.83733
2017,Very High,27,1,BS,111,Polygon,Sand,0.24475,0.002931,4.316113,4.396189,4.340096,0.003197,34.447247,987.880748,164.924411
2017,Very High,27,1,BS,112,Polygon,Sand,0.246989,0.002524,4.323813,4.355493,4.337459,0.001913,27.166706,113.60631,67.359317
2017,Very High,27,1,BS,113,Polygon,Sand,0.602597,0.023162,4.297599,4.338047,4.308786,0.022092,7.052868,1642.502645,35.034399
2017,Very High,27,1,BS,114,Polygon,Macroalgae,0.887617,0.016173,4.286268,4.346312,4.324604,0.017598,4.511973,665.278361,73.213572
2017,Very High,27,1,BS,115,Polygon,Macroalgae,0.451489,0.004685,4.274823,4.308658,4.297918,0.002808,9.118843,161.473843,69.99361
2017,Very High,27,1,BS,116,Polygon,Macroalgae,0.278127,0.003384,4.312963,4.348457,4.334214,0.002185,9.824647,86.017649,42.716474
2017,Very High,27,1,BS,117,Polygon,Macroalgae,0.204549,0.00246,4.336793,4.350751,4.344319,0.002593,3.33525,58.656155,31.92022
2017,Very High,27,1,BS,118,Polygon,Macroalgae,0.425685,0.003252,4.378829,4.446609,4.413623,0.00272,12.709869,203.996848,150.061808
2017,Very High,27,1,BS,119,Polygon,Sand,0.171709,0.00138,4.401413,4.412165,4.405955,0.001472,2.006329,86.89694,33.186393
2017,Very High,27,1,BS,120,Polygon,Sand,2.39785,0.136858,4.298218,4.488339,4.361364,0.146253,1.001358,10000,86.116247
2017,Very High,27,1,BS,121,Polygon,Sand,0.391236,0.005897,4.324909,4.463452,4.371645,0.009706,21.017236,4088.729643,479.586849
2017,Very High,27,1,BS,122,Polygon,Sand,0.709234,0.008697,4.367745,4.506586,4.389895,0.0076,3.477873,1877.441264,301.104138
2017,Very High,27,1,BS,123,Polygon,Sand,0.226734,0.001209,4.475791,4.486191,4.480456,0.000171,105.160909,127.254379,118.370757
2017,Very High,27,1,BS,124,Polygon,Sand,0.937089,0.023076,4.377259,4.477131,4.417254,0.020807,5.000115,720.377528,60.805599
2017,Very High,27,1,BS,125,Polygon,Sand,0.302093,0.005667,4.399284,4.413241,4.404993,0.004183,5.002022,82.855052,18.8904
2017,Very High,27,1,BS,126,Polygon,Sand,0.535012,0.008212,4.465165,4.504761,4.476208,0.005751,3.597224,840.029046,55.18234
2017,Very High,27,1,BS,127,Polygon,Sand,0.202294,0.001876,4.494447,4.539131,4.51193,0.002337,4.576621,756.669622,197.066742
2017,Very High,27,1,BS,128,Polygon,Sand,0.441324,0.006195,4.547946,4.621395,4.574318,0.006345,8.959929,509.244874,130.423355
2017,Very High,27,1,BS,129,Polygon,Sand,0.770169,0.015287,4.496776,4.59186,4.533026,0.015904,3.927116,10000,244.508448
2017,Very High,27,1,BS,130,Polygon,Sand,0.284223,0.002357,4.610145,4.648168,4.627795,0.002214,38.47616,191.672464,109.565204
2017,Very High,27,1,BS,131,Polygon,Sand,0.531193,0.00727,4.567225,4.622867,4.588773,0.005086,4.005673,299.236547,55.801407
2017,Very High,27,1,BS,132,Polygon,Sand,0.262069,0.003819,4.590429,4.613764,4.599423,0.002472,2.055885,88.86254,36.169316
2017,Very High,27,1,BS,133,Polygon,Sand,0.575022,0.010555,4.635184,4.655525,4.646934,0.00742,2.501105,4624.389522,27.829704
2017,Very High,27,1,BS,134,Polygon,Sand,1.466694,0.036059,4.674457,4.808206,4.73879,0.034324,9.37989,637.589602,88.259606
2017,Very High,27,1,BS,135,Polygon,Sand,0.738793,0.015476,4.754005,4.850452,4.800616,0.013801,3.956074,4868.729141,73.713677
2017,Very High,27,1,BS,136,Polygon,Sand,0.941892,0.014586,4.828587,4.92207,4.858689,0.011222,2.002716,10000,108.574427
2017,Very High,27,1,BS,137,Polygon,Sand,0.233169,0.00207,4.863361,4.871897,4.867051,0.00067,10.826056,69.866182,45.626637
2017,Very High,27,1,BS,138,Polygon,Sand,0.768549,0.011198,4.721805,4.792357,4.739829,0.008883,5.235756,2484.712473,89.487086
2017,Very High,27,1,BS,139,Polygon,Sand,0.76928,0.010832,4.691247,4.753196,4.715341,0.008339,3.80747,527.802805,78.520857
2017,Very High,27,1,BS,140,Polygon,Sand,0.325353,0.00365,4.791157,4.845916,4.810724,0.002769,3.963516,242.242511,122.04464
2017,Very High,27,1,BS,141,Polygon,Sand,0.098858,0.000579,4.820514,4.82566,4.822754,0.000108,36.78564,45.947697,41.141463
2017,Very High,27,1,BS,142,Polygon,Sand,0.32111,0.004512,4.890208,4.917779,4.902939,0.002826,10.221102,4900.426018,37.213324
2017,Very High,27,1,BS,143,Polygon,Sand,0.378611,0.005149,4.887803,4.905227,4.897088,0.003193,1.332896,1772.881913,31.691642
2017,Very High,27,1,BS,144,Polygon,Sand,0.395631,0.008085,4.779661,4.833493,4.806767,0.006766,7.870816,217.795893,59.077967
2017,Very High,27,1,BS,145,Polygon,Sand,0.821549,0.01774,4.746884,4.800416,4.761585,0.014454,4.015825,400.148747,49.801526
2017,Very High,27,1,BS,146,Polygon,Sand,1.508809,0.038601,4.705722,4.814467,4.753621,0.033435,3.341217,6729.249182,53.183589
2017,Very High,27,1,BS,147,Polygon,Macroalgae,0.304293,0.00423,4.722829,4.752567,4.73655,0.003237,9.317904,87.476438,36.71931
2017,Very High,27,1,BS,148,Polygon,Macroalgae,0.329429,0.003504,4.714291,4.749044,4.738154,0.002392,19.880526,4936.858071,83.760116
2017,Very High,27,1,BS,149,Polygon,Macroalgae,0.202365,0.00267,4.795938,4.835218,4.816345,0.002132,43.948034,200.26245,87.731298
2017,Very High,27,1,BS,150,Polygon,Macroalgae,0.160477,0.000596,4.790878,4.799131,4.794996,0.00012,66.90416,68.222922,67.849049
2017,Very High,27,1,BS,151,Polygon,Macroalgae,0.132187,0.000716,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
2017,Very High,27,1,BS,152,Polygon,Macroalgae,0.210268,0.001483,4.820401,4.840866,4.828901,0.000664,38.275721,147.643436,82.213162
2017,Very High,27,1,BS,153,Polygon,Macroalgae,0.118689,0.000432,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
2017,Very High,27,1,BS,154,Polygon,Macroalgae,0.124951,0.00076,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
2017,Very High,27,1,BS,155,Polygon,Macroalgae,0.308278,0.002906,4.842619,4.891562,4.871093,0.001858,77.210012,176.082075,138.867086
2017,Very High,27,1,BS,156,Polygon,Macroalgae,0.183132,0.000894,4.820053,4.837011,4.829463,0.000165,119.928343,142.442033,131.795079
2017,Very High,27,1,BS,157,Polygon,Macroalgae,0.276324,0.003821,4.832856,4.862637,4.846232,0.002497,5.501604,203.894405,48.235669
2017,Very High,27,1,BS,158,Polygon,Macroalgae,0.244847,0.002005,4.831518,4.855775,4.843197,0.001176,17.349354,206.495103,107.730166
2017,Very High,27,1,BS,159,Polygon,Macroalgae,0.146572,0.000742,4.920853,4.925575,4.923364,0.000108,31.226523,42.319956,33.19927
2017,Very High,27,1,BS,160,Polygon,Macroalgae,0.125654,0.000904,4.908482,4.920616,4.914823,0.000351,47.479715,70.47932,57.443889
2017,Very High,27,1,BS,161,Polygon,Macroalgae,0.288194,0.002907,4.940278,4.954612,4.944539,0.001407,3.862543,1061.686613,33.665507
2017,Very High,27,1,BS,162,Polygon,Macroalgae,2.657414,0.047138,4.638054,4.75607,4.693509,0.047034,6.30854,10000,107.593344
2017,Very High,27,1,BS,163,Polygon,Macroalgae,0.436147,0.0055,4.68524,4.761436,4.734909,0.005827,50.002423,253.311263,148.484709
2017,Very High,27,1,BS,164,Polygon,Macroalgae,0.225863,0.002947,4.695347,4.786117,4.733506,0.004541,24.085404,1205.846343,267.414323
2017,Very High,27,1,BS,165,Polygon,Macroalgae,0.097983,0.000636,4.656075,4.669365,4.660666,0.000219,45.447021,162.493601,81.949326
2017,Very High,27,1,BS,166,Polygon,Macroalgae,0.240399,0.002276,4.806178,4.840424,4.821217,0.001269,13.373628,234.417909,92.498736
2017,Very High,27,1,BS,167,Polygon,Sand,0.641634,0.011433,4.663985,4.744171,4.684261,0.009996,4.643262,276.056901,63.661355
2017,Very High,27,1,BS,168,Polygon,Sand,0.151903,0.001074,4.689279,4.772353,4.726218,0.001335,43.519421,905.600798,254.812778
2017,Very High,27,1,BS,169,Polygon,Sand,0.182541,0.001507,4.677936,4.692785,4.683654,0.000703,24.357641,92.78143,60.43849
2017,Very High,27,1,BS,170,Polygon,Sand,0.139518,0.001084,4.698474,4.702314,4.700865,0.000205,18.211824,30.018941,22.949087
2017,Very High,27,1,BS,171,Polygon,Sand,0.83391,0.012161,4.650682,4.730744,4.676984,0.010863,2.002716,567.336738,115.846969
2017,Very High,27,1,BS,172,Polygon,Sand,0.143906,0.000762,4.643521,4.645315,4.644563,0.000104,5.556212,20.425327,12.337399
2017,Very High,27,1,BS,173,Polygon,Sand,1.301346,0.018817,4.570735,4.693805,4.618262,0.019583,8.009797,10000,182.918806
2017,Very High,27,1,BS,174,Polygon,Sand,0.529405,0.016691,4.53784,4.625269,4.558446,0.01594,8.293727,962.189405,61.963551
2017,Very High,27,1,BS,175,Polygon,Sand,0.154871,0.001207,4.578395,4.610827,4.591112,0.000563,40.159575,133.412458,100.394937
2017,Very High,27,1,BS,176,Polygon,Sand,1.347589,0.019824,4.506591,4.598109,4.556892,0.013974,3.798904,3895.053276,75.217413
2017,Very High,27,1,BS,177,Polygon,Sand,0.331322,0.006076,4.486242,4.522823,4.495555,0.004407,10.259596,206.044258,43.221154
2017,Very High,27,1,BS,178,Polygon,Macroalgae,0.143242,0.000764,4.648977,4.676222,4.663774,0.000936,48.699424,166.304489,76.75209
2017,Very High,27,1,BS,179,Polygon,Macroalgae,0.066757,0.000262,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>
2017,Very High,27,1,BS,180,Polygon,Sand,3.414736,0.119036,4.523832,4.700736,4.624372,0.111444,0.761788,10000,52.574898
2017,Very High,27,1,BS,181,Polygon,Sand,0.171404,0.00173,4.529683,4.551268,4.536607,0.001011,12.379875,3069.274752,49.752323
2017,Very High,27,1,BS,182,Polygon,Sand,5.467264,0.195436,4.401889,4.564669,4.468566,0.178238,0.333456,10000,44.598282
2017,Very High,27,1,BS,183,Polygon,Sand,0.169866,0.001493,4.516789,4.525553,4.520844,0.000617,16.417257,35.273455,23.48334
2017,Very High,27,1,BS,184,Polygon,Sand,0.246112,0.002897,4.535296,4.550309,4.544572,0.001558,1.925885,41.786108,26.066741
2017,Very High,27,1,BS,185,Polygon,Sand,0.581024,0.00619,4.544137,4.556428,4.549298,0.00331,1.126388,85.49796,19.645112
2017,Very High,27,1,BS,186,Polygon,Sand,0.558939,0.011284,4.527317,4.566627,4.55028,0.008596,4.003525,1124.550777,32.361145
2017,Very High,27,1,BS,187,Polygon,Sand,0.20782,0.002171,4.561853,4.598014,4.578089,0.001681,2.157798,204.191831,119.728515
2017,Very High,27,1,BS,188,Polygon,Sand,0.365466,0.00688,4.524626,4.613802,4.560484,0.006949,32.672438,309.481431,109.411522
2017,Very High,27,1,BS,189,Polygon,Sand,2.20392,0.064659,4.464896,4.609033,4.518152,0.055561,1.58274,490.908088,32.497186
2017,Very High,27,1,BS,190,Polygon,Macroalgae,0.096514,0.000622,4.508994,4.517922,4.51296,0.000362,29.777794,60.407036,41.182759
2017,Very High,27,1,BS,191,Polygon,Sand,0.145075,0.000994,4.492187,4.503361,4.499827,0.000359,3.717023,118.320861,56.291502
2017,Very High,27,1,BS,192,Polygon,Sand,0.535419,0.012397,4.42776,4.48755,4.445241,0.011669,1.734954,4088.226,81.050277
2017,Very High,27,1,BS,193,Polygon,Sand,0.706994,0.012628,4.41773,4.473568,4.440603,0.010768,0.064482,1278.535584,73.207122
2017,Very High,27,1,BS,194,Polygon,Sand,1.305248,0.04864,4.397063,4.487412,4.415862,0.045644,2.999306,1963.902044,52.933397
2017,Very High,27,1,BS,195,Polygon,Macroalgae,0.403079,0.003621,4.447052,4.487494,4.469209,0.002756,55.06409,225.621209,119.429647
2017,Very High,27,1,BS,196,Polygon,Macroalgae,0.271157,0.001869,4.433414,4.451975,4.442489,0.000453,31.913679,500.364184,49.417631
2017,Very High,27,1,BS,197,Polygon,Sand,0.29712,0.002439,4.420064,4.458147,4.434681,0.000916,21.917565,174.989253,83.322047
2017,Very High,27,1,BS,198,Polygon,Sand,0.113362,0.000838,4.634754,4.6373,4.63611,0.000204,17.426632,21.715541,19.866732
2017,Very High,27,1,BS,199,Polygon,Sand,0.709254,0.015839,4.466547,4.510331,4.492443,0.012896,9.090606,966.185778,45.635286
2017,Very High,27,1,BS,200,Polygon,Sand,0.288086,0.002852,4.458505,4.489161,4.471114,0.001272,14.833378,6117.210378,90.207302
2017,Very High,27,1,BS,201,Polygon,Sand,0.712082,0.012071,4.441261,4.483589,4.462951,0.009183,0.600815,182.859963,38.13575
2017,Very High,27,1,BS,202,Polygon,Sand,0.894868,0.012197,4.428716,4.484018,4.447932,0.007867,0.99818,313.596705,45.734376
2017,Very High,27,1,BS,203,Polygon,Macroalgae,0.157645,0.000716,4.459886,4.473278,4.464906,0.000438,17.604258,937.86327,102.963338
2017,Very High,27,1,BS,204,Polygon,Macroalgae,1.544837,0.037651,4.402854,4.650123,4.5487,0.048127,3.00747,10000,155.370557
2017,Very High,27,1,BS,205,Polygon,Sand,0.359862,0.004461,4.355971,4.489568,4.378489,0.004177,2.787178,1484.800502,443.021526
2017,Very High,27,1,BS,206,Polygon,Sand,0.199027,0.00156,4.468551,4.514174,4.482116,0.00099,21.932661,10000,183.961086
2017,Very High,27,1,BS,207,Polygon,Sand,0.152382,0.001024,4.445942,4.46326,4.451615,0.000345,15.482242,89.332251,49.924728
2017,Very High,27,1,BS,208,Polygon,Sand,0.29672,0.004298,4.31945,4.346229,4.329071,0.002898,8.063153,152.211249,55.310293
2017,Very High,27,1,BS,209,Polygon,Sand,0.11104,0.00073,4.228849,4.23817,4.232266,0.000247,26.343546,1639.433136,104.354175
2017,Very High,27,1,BS,210,Polygon,Sand,0.270816,0.003688,4.217237,4.243706,4.226584,0.002845,18.658042,669.288079,72.449116
2017,Very High,27,1,BS,211,Polygon,Sand,0.393281,0.008932,4.219716,4.259274,4.228579,0.007232,2.523996,268.424143,49.434766
2017,Very High,27,1,BS,212,Polygon,Sand,0.379233,0.004961,4.215779,4.269481,4.231505,0.004084,5.037858,542.693575,98.804099
2017,Very High,27,1,BS,213,Polygon,Sand,0.244223,0.003174,4.26417,4.298151,4.279543,0.001824,14.315951,177.091962,85.426176
2017,Very High,27,1,BS,214,Polygon,Sand,0.478539,0.00694,4.339539,4.427835,4.378284,0.01094,15.455809,2120.460192,163.283096
2017,Very High,27,1,BS,215,Polygon,Sand,0.380303,0.004133,4.542719,4.563174,4.552994,0.002038,5.969534,913.084584,32.199639
2017,Very High,27,1,BS,216,Polygon,Sand,0.662343,0.013442,4.574224,4.606559,4.587488,0.010425,8.623618,627.7918,31.437328
2017,Very High,27,1,BS,217,Polygon,Sand,0.156368,0.001173,4.54671,4.576687,4.558599,0.00043,22.725241,207.176242,105.511585
2017,Very High,27,1,BS,218,Polygon,Sand,0.309571,0.003754,4.114387,4.166481,4.129501,0.003137,12.347711,805.326288,157.961518
2017,Very High,27,1,BS,219,Polygon,Sand,0.326683,0.003398,4.129857,4.2139,4.150858,0.002478,19.694934,703.43047,239.678949
2017,Very High,27,1,BS,220,Polygon,Sand,1.033828,0.029069,4.065227,4.109669,4.079262,0.02422,2.140649,10000,28.453679
2017,Very High,27,1,BS,221,Polygon,Sand,0.301865,0.003482,4.459069,4.520913,4.488492,0.005469,16.176231,263.626089,139.819359
2017,Very High,27,1,BS,222,Polygon,Dead_Massive,3.318484,0.341353,4.351902,4.635548,4.511354,0.4022,5.333732,2938.69028,72.995551
2017,Very High,27,1,BS,223,Polygon,Dead_Massive,3.674156,0.229129,4.33798,4.630058,4.503481,0.307707,3.603214,10000,120.868902
2017,Very High,27,1,BS,224,Polygon,Dead_Massive,1.763095,0.096772,4.49943,4.672766,4.605092,0.108731,2.510604,2114.480655,74.489247
2017,Very High,27,1,BS,225,Polygon,Macroalgae,0.75901,0.008579,4.387513,4.507152,4.455549,0.012221,17.403484,487.704862,154.657178
2017,Very High,27,1,BS,226,Polygon,Macroalgae,0.258461,0.001982,4.627243,4.655425,4.64027,0.000853,10.115556,145.510585,98.894091
2017,Very High,30,1,BS,1,Polygon,Dead_Massive,89.086233,7.303029,-5.498954,-2.428673,-3.848115,14.848264,0.865459,10000,557.262997
2017,Very High,30,1,BS,1,Polygon,Rubble,4.56016,0.368703,-3.153377,-2.756585,-3.007884,0.521556,2.12994,10000,321.274674
2017,Very High,30,1,BS,2,Polygon,Sand,0.185811,0.002173,-3.085425,-3.019698,-3.067019,0.002504,25.125421,400.393209,152.674899
2017,Very High,30,1,BS,3,Polygon,Sand,0.780713,0.024797,-3.042675,-2.961867,-3.013581,0.029461,11.805455,183.773999,63.653692
2017,Very High,30,1,BS,4,Polygon,Sand,0.149192,0.001127,-2.763661,-2.697542,-2.725707,0.001419,94.168494,6237.252233,282.293117
2017,Very High,30,1,BS,5,Polygon,Rubble,0.585076,0.021204,-3.349611,-3.121205,-3.290345,0.029403,1.08051,3131.343955,276.301355
2017,Very High,30,1,BS,6,Polygon,Rubble,2.940408,0.148235,-3.365596,-3.043691,-3.216592,0.202619,2.869486,554.617586,114.722759
2017,Very High,30,1,BS,7,Polygon,Rubble,0.183049,0.002281,-3.379867,-3.3662,-3.372391,0.002376,13.261282,174.522591,36.52028
2017,Very High,30,1,BS,8,Polygon,Rubble,5.496924,0.324748,-3.490772,-2.980611,-3.242614,0.439892,1.87063,9912.540656,119.294664
2017,Very High,30,1,BS,9,Polygon,Rubble,0.248397,0.00409,-3.42541,-3.377292,-3.395947,0.005122,29.04385,150.13335,74.95986
2017,Very High,30,1,BS,10,Polygon,Rubble,1.487877,0.047183,-3.366039,-3.169894,-3.255353,0.076397,2.401955,2976.233392,204.429263
2017,Very High,30,1,BS,11,Polygon,Rubble,0.59247,0.008833,-3.54982,-3.49202,-3.520236,0.010533,2.45124,371.219539,68.180736
2017,Very High,30,1,BS,12,Polygon,Rubble,0.209593,0.002034,-3.494169,-3.441281,-3.473502,0.00216,67.619997,211.828317,97.951675
2017,Very High,30,1,BS,13,Polygon,Rubble,0.5137,0.010292,-3.56515,-3.414199,-3.489885,0.012786,15.487456,534.76954,130.51251
2017,Very High,30,1,BS,14,Polygon,Rubble,0.420076,0.006108,-3.509837,-3.427459,-3.479641,0.008041,30.999206,5187.670014,114.76112
2017,Very High,30,1,BS,15,Polygon,Dead_Branching,0.503708,0.015636,-3.074691,-2.89492,-2.980588,0.033128,14.173242,971.45462,303.140304
2017,Very High,30,1,BS,16,Polygon,Sand,2.29768,0.075794,-3.305783,-2.842815,-3.110922,0.146676,9.517636,2394.345562,458.941816
2017,Very High,30,1,BS,17,Polygon,Sand,2.194649,0.060773,-3.396043,-3.219321,-3.338798,0.071729,2.235906,10000,205.651459
2017,Very High,30,1,BS,18,Polygon,Live_Porites,0.475111,0.015055,-2.611756,-2.520013,-2.544949,0.015438,6.887587,440.920303,92.147986
2017,Very High,30,1,BS,19,Polygon,Dead_Branching,1.054521,0.069693,-2.949747,-2.469877,-2.605147,0.143527,0.839625,10000,409.844385
2017,Very High,30,1,BS,20,Polygon,Live_Porites,6.715617,0.465775,-3.269045,-2.607695,-2.945593,0.586874,2.641401,10000,137.794629
2017,Very High,30,1,BS,21,Polygon,Live_Porites,0.406383,0.005935,-3.080457,-2.556229,-2.752866,0.039454,18.248768,10000,1991.382505
2017,Very High,30,1,BS,22,Polygon,Live_Porites,2.500599,0.17749,-3.699224,-2.93031,-3.039294,0.252406,3.291313,10000,466.420978
2017,Very High,30,1,BS,23,Polygon,Live_Porites,2.745914,0.093518,-3.809075,-3.039323,-3.288505,0.167781,2.648705,10000,551.650991
2017,Very High,30,1,BS,24,Polygon,Live_Porites,0.326729,0.007314,-3.826802,-3.761638,-3.78516,0.008524,4.314894,518.78383,142.067556
2017,Very High,30,1,BS,25,Polygon,Live_Porites,5.477223,0.222485,-4.138649,-3.590883,-3.876874,0.268681,1.889303,10000,210.565508
2017,Very High,30,1,BS,26,Polygon,Rubble,0.922631,0.019989,-3.397218,-2.887083,-3.237249,0.060905,35.283283,10000,1289.157258
2017,Very High,30,1,BS,27,Polygon,Macroalgae,0.440904,0.006051,-3.877276,-3.367219,-3.741275,0.023226,2.779961,4362.426082,1795.62202
2017,Very High,30,1,BS,28,Polygon,Rubble,0.286205,0.005133,-3.918444,-3.223363,-3.725466,0.03702,2.647801,5931.230146,2775.17222
2017,Very High,30,1,BS,29,Polygon,Rubble,3.058295,0.157545,-4.143324,-3.492455,-3.964494,0.27441,10.513534,10000,314.551069
2017,Very High,30,1,BS,30,Polygon,Rubble,0.384825,0.004224,-4.12625,-4.037903,-4.082178,0.008186,6.055773,658.635071,283.577139
2017,Very High,30,1,BS,31,Polygon,Rubble,4.776463,0.307251,-4.751752,-3.992757,-4.396909,0.49329,0.824249,10000,224.4934
2017,Very High,30,1,BS,32,Polygon,Sand,1.536991,0.019452,-3.979088,-3.180431,-3.738878,0.076924,6.210506,10000,2449.50967
2017,Very High,30,1,BS,33,Polygon,Sand,0.223591,0.001203,-4.098522,-4.055971,-4.079994,0.001893,5.908448,329.667002,203.78156
2017,Very High,30,1,BS,34,Polygon,Sand,0.491507,0.008251,-4.203793,-4.0637,-4.142536,0.012722,8.724155,810.012997,221.78502
2017,Very High,30,1,BS,35,Polygon,Sand,0.026421,0.000019,-4.081795,-4.051559,-4.066161,0.000163,832.364879,866.360571,850.910191
2017,Very High,30,1,BS,36,Polygon,Sand,0.245951,0.001511,-4.136723,-4.126631,-4.131659,0.001581,4.083209,49.208073,28.577111
2017,Very High,30,1,BS,37,Polygon,Sand,1.271011,0.027872,-4.223618,-4.027269,-4.150174,0.048224,1.971356,1027.790308,228.705813
2017,Very High,30,1,BS,38,Polygon,Sand,0.224729,0.003082,-4.281794,-4.241784,-4.269811,0.003985,24.735763,394.505158,93.660899
2017,Very High,30,1,BS,39,Polygon,Sand,0.104672,0.000563,-4.328593,-4.202686,-4.280203,0.002585,62.741011,896.724439,574.78763
2017,Very High,30,1,BS,40,Polygon,Sand,0.312438,0.004159,-4.34269,-4.211404,-4.298309,0.011346,13.438396,1091.004394,575.718766
2017,Very High,30,1,BS,41,Polygon,Sand,0.220463,0.002134,-4.133856,-4.075056,-4.115641,0.003186,33.881185,290.781973,128.984347
2017,Very High,30,1,BS,42,Polygon,Sand,0.133284,0.000782,-4.124343,-4.104044,-4.1151,0.000858,20.872782,101.371483,44.027069
2017,Very High,30,1,BS,43,Polygon,Sand,0.285923,0.002821,-4.101801,-4.009374,-4.07201,0.00408,13.664745,803.01727,198.031726
2017,Very High,30,1,BS,44,Polygon,Sand,0.243607,0.002522,-4.268314,-4.117501,-4.213754,0.008599,27.458482,1358.201426,634.18233
