KI Date,Site,Observer,Transect,Species Code,Species,Size (cm),Number,"Sexual Phase (TP, IP, juv)",Time,Depth (m),Slope,Note,,KI Date,Site,Observer,Transect,Species Code,Species,Size (cm),Number,"Sexual Phase (TP, IP, juv)",Time,Depth,Slope,Note,,,
27_07_2019,30,KB,3,,Chaetodon ornatissimus,18,2,,8:24,13.5,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,3,,Chaetodon kleinii,13,2,,8:24,13.5,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,3,,Chromis acares,4,4,,8:24,13.5,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,3,,Chromis margaritifer,3,80,,8:24,13.5,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,3,,Chromis margaritifer,6,35,,8:24,13.5,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,3,,Chromis vanderbilti,4,7,,8:24,13.5,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,3,,Chromis xanthura,15,1,,8:24,13.5,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,3,,Pomacentrus coelestis,4,3,,8:24,13.5,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,3,,Pomacentrus coelestis,6,2,,8:24,13.5,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,3,,Halichoeres hortulanus,12,1,,8:24,13.5,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,3,,Halichoeres ornatissimus,8,2,,8:24,13.5,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,3,,Hemigymnus fasciatus,26,2,,8:24,13.5,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,3,,Labroides dimidiatus,9,1,,8:24,13.5,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,3,,Labroides dimidiatus,7,2,,8:24,13.5,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,3,,Novaculichthys taeniourus,28,1,,8:24,13.5,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,3,,Pseudocheilinus octotaenia,10,1,,8:24,13.5,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,3,,Pseudocheilinus octotaenia,8,1,,8:24,13.5,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,3,,Thalassoma amblycephalum,4,10,,8:24,13.5,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,3,,Chlorurus sordidus,26,1,IP,8:24,13.5,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,3,,Chlorurus sordidus,29,1,IP,8:24,13.5,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,3,,Chlorurus sordidus,32,1,TP,8:24,13.5,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,3,,Scarus rubroviolaceus,36,1,TP,8:24,13.5,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,3,,Scarus psittacus,28,1,TP,8:24,13.5,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,3,,Acanthurus nigricans,21,7,,8:24,13.5,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,3,,Acanthurus nigricans,14,2,,8:24,13.5,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,3,,Acanthurus nigricans,16,2,,8:24,13.5,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,3,,Ctenochaetus flavicauda,12,1,,8:24,13.5,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,3,,Ctenochaetus marginatus,24,5,,8:24,13.5,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,3,,Ctenochaetus marginatus,12,5,,8:24,13.5,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,3,,Ctenochaetus marginatus,16,3,,8:24,13.5,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,3,,Sufflamen bursa,16,1,,8:24,13.5,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,3,,Parupeneus multifasciatus,28,1,,8:24,13.5,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,3,,Parupeneus multifasciatus,16,1,,8:24,13.5,1,,,,,,,,,,,,,,,,,,
27_07_2019,30,KB,3,,Chanos chanos,70,6,,8:24,13.5,1,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,1,,Cephalopholis urodeta,16,2,,7:47,11,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,1,,Cephalopholis urodeta,19,2,,7:47,11,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,1,,Variola louti,45,1,,7:47,11,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,1,,Pseudanthias bartlettorum,5,65,,7:47,11,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,1,,Pseudanthias dispar,7,42,,7:47,11,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,1,,Pseudanthias olivaceus,8,3,,7:47,11,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,1,,Cirrhitichthys oxycephalus,6,2,,7:47,11,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,1,,Paracirrhites forsteri,7,1,,7:47,11,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,1,,Lutjanus kasmira,16,3,,7:47,11,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,1,,Centropyge loricula,8,1,,7:47,11,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,1,,Centropyge flavissima,9,2,,7:47,11,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,1,,Centropyge flavissima,7,2,,7:47,11,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,1,,Chaetodon kleinii,13,1,,7:47,11,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,1,,Chaetodon ornatissimus,16,1,,7:47,11,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,1,,Chromis margaritifer,4,95,,7:47,11,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,1,,Chromis margaritifer,6,45,,7:47,11,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,1,,Chromis xanthura,16,4,,7:47,11,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,1,,Plectroglyphidodon dickii,8,3,,7:47,11,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,1,,Pomacentrus coelestis,7,20,,7:47,11,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,1,,Pomacentrus coelestis,5,10,,7:47,11,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,1,,Zebrasoma rostratum,14,1,,7:47,11,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,1,,Cirrhilabrus exquisitus,12,1,,7:47,11,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,1,,Cirrhilabrus exquisitus,10,1,,7:47,11,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,1,,Halichoeres ornatissimus,12,1,,7:47,11,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,1,,Halichoeres ornatissimus,10,1,,7:47,11,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,1,,Labroides bicolor,7,1,,7:47,11,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,1,,Labroides bicolor,9,2,,7:47,11,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,1,,Labroides rubrolabiatus,9,1,,7:47,11,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,1,,Pseudocheilinus tetrataenia,6,2,,7:47,11,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,1,,Thalassoma amblycephalum,4,15,,7:47,11,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,1,,Thalassoma lutescens,10,1,,7:47,11,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,1,,Calotomus carolinus,28,1,IP,7:47,11,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,1,,Chlorurus sordidus,14,15,IP,7:47,11,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,1,,Chlorurus sordidus,17,10,IP,7:47,11,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,1,,Scarus frenatus,29,1,TP,7:47,11,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,1,,Scarus psittacus,23,1,TP,7:47,11,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,1,,Acanthurus nigricans,20,1,,7:47,11,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,1,,Ctenochaetus cyanocheilus,14,9,,7:47,11,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,1,,Ctenochaetus cyanocheilus,12,6,,7:47,11,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,1,,Ctenochaetus marginatus,14,5,,7:47,11,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,1,,Ctenochaetus striatus,16,2,,7:47,11,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,1,,Melichthys vidua,22,2,,7:47,11,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,1,,Canthigaster solandri,7,1,,7:47,11,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,1,,Sphyraena barracuda,50,1,,7:47,11,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,2,,Cephalopholis urodeta,8,1,,8:04,11.5,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,2,,Pseudanthias dispar,6,45,,8:04,11.5,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,2,,Pseudanthias dispar,8,15,,8:04,11.5,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,2,,Pseudanthias olivaceus,8,20,,8:04,11.5,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,2,,Cirrhitichthys oxycephalus,6,2,,8:04,11.5,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,2,,Ostorhinchus angustatus,7,3,,8:04,11.5,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,2,,Monotaxis grandoculis,24,1,,8:04,11.5,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,2,,Centropyge loricula,8,1,,8:04,11.5,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,2,,Centropyge loricula,11,1,,8:04,11.5,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,2,,Centropyge flavissima,8,2,,8:04,11.5,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,2,,Centropyge flavissima,6,1,,8:04,11.5,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,2,,Chaetodon kleinii,14,2,,8:04,11.5,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,2,,Chromis acares,4,5,,8:04,11.5,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,2,,Chromis margaritifer,4,105,,8:04,11.5,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,2,,Chromis margaritifer,6,62,,8:04,11.5,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,2,,Chromis xanthura,16,4,,8:04,11.5,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,2,,Pomacentrus coelestis,6,21,,8:04,11.5,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,2,,Pomacentrus coelestis,9,20,,8:04,11.5,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,2,,Cirrhilabrus exquisitus,9,1,,8:04,11.5,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,2,,Cirrhilabrus exquisitus,6,3,,8:04,11.5,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,2,,Labroides dimidiatus,8,1,,8:04,11.5,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,2,,Labroides rubrolabiatus,7,1,,8:04,11.5,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,2,,Pseudocheilinus tetrataenia,6,2,,8:04,11.5,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,2,,Thalassoma amblycephalum,4,10,,8:04,11.5,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,2,,Calotomus carolinus,25,1,IP,8:04,11.5,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,2,,Chlorurus sordidus,33,1,TP,8:04,11.5,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,2,,Scarus rubroviolaceus,26,1,IP,8:04,11.5,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,2,,Scarus tricolor,32,1,TP,8:04,11.5,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,2,,Acanthurus nigricans,20,3,,8:04,11.5,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,2,,Acanthurus nigrofuscus,12,3,,8:04,11.5,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,2,,Ctenochaetus cyanocheilus,14,6,,8:04,11.5,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,2,,Ctenochaetus cyanocheilus,16,7,,8:04,11.5,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,2,,Odonus niger,21,4,,8:04,11.5,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,2,,Odonus niger,24,3,,8:04,11.5,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,2,,Parupeneus insularis,9,1,,8:04,11.5,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,2,,Fistularia commersonii,43,1,,8:04,11.5,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,2,,Cephalopholis argus,19,1,,8:22,12.2,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,3,,Cirrhitichthys oxycephalus,6,4,,8:22,12.2,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,3,,Lutjanus gibbus,26,25,,8:22,12.2,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,3,,Lutjanus kasmira,14,45,,8:22,12.2,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,3,,Lutjanus monostigma,46,1,,8:22,12.2,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,3,,Chromis margaritifer,4,100,,8:22,12.2,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,3,,Chromis margaritifer,6,70,,8:22,12.2,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,3,,Pseudanthias dispar,7,35,,8:22,12.2,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,3,,Pseudanthias dispar,9,5,,8:22,12.2,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,3,,Pseudanthias cooperi,8,5,,8:22,12.2,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,3,,Chaetodon lunula,15,39,,8:22,12.2,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,3,,Centropyge flavissima,6,3,,8:22,12.2,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,3,,Epibulus insidiator,38,1,,8:22,12.2,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,3,,Halichoeres hortulanus,3,1,,8:22,12.2,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,3,,Halichoeres ornatissimus,14,1,,8:22,12.2,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,3,,Pseudocheilinus octotaenia,7,3,,8:22,12.2,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,3,,Thalassoma quinquevittatum,9,1,,8:22,12.2,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,3,,Scarus psittacus,25,1,IP,8:22,12.2,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,3,,Scarus psittacus,26,1,TP,8:22,12.2,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,3,,Acanthurus nigricans,14,2,,8:22,12.2,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,3,,Ctenochaetus striatus,12,2,,8:22,12.2,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,3,,Ctenochaetus marginatus,14,3,,8:22,12.2,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,3,,Heniochus acuminatus,16,15,,8:22,12.2,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,3,,Ctenochaetus cyanocheilus,10,3,,8:22,12.2,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,3,,Ctenochaetus cyanocheilus,16,2,,8:22,12.2,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,3,,Cirrhilabrus exquisitus,5,35,,8:22,12.2,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,3,,Pomacentrus coelestis,7,20,,8:22,12.2,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,40,KB,3,,Pomacentrus coelestis,9,20,,8:22,12.2,1.5,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,1,,Cephalopholis urodeta,8,1,,10:52,9,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,1,,Pseudanthias dispar,5,50,,10:52,9,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,1,,Pseudanthias dispar,7,55,,10:52,9,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,1,,Pseudanthias olivaceus,7,95,,10:52,9,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,1,,Lepidozygus tapeinosoma,7,55,,10:52,9,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,1,,Paracirrhites forsteri,12,1,,10:52,9,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,1,,Paracirrhites forsteri,9,1,,10:52,9,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,1,,Lutjanus fulvus,20,1,,10:52,9,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,1,,Aphareus furca,36,1,,10:52,9,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,1,,Monotaxis grandoculis,24,1,,10:52,9,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,1,,Monotaxis grandoculis,16,1,,10:52,9,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,1,,Cirripectes variolosus,9,1,,10:52,9,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,1,,Centropyge loricula,7,1,,10:52,9,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,1,,Centropyge flavissima,8,1,,10:52,9,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,1,,Chromis acares,3,25,,10:52,9,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,1,,Chromis margaritifer,4,45,,10:52,9,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,1,,Chromis margaritifer,6,20,,10:52,9,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,1,,Chromis vanderbilti,5,28,,10:52,9,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,1,,Plectroglyphidodon dickii,8,1,,10:52,9,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,1,,Stegastes aureus,9,1,,10:52,9,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,1,,Zebrasoma veliferum,22,1,,10:52,9,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,1,,Labroides dimidiatus,8,2,,10:52,9,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,1,,Pseudocheilinus octotaenia,9,1,,10:52,9,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,1,,Thalassoma amblycephalum,3,5,,10:52,9,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,1,,Chlorurus sordidus,34,1,TP,10:52,9,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,1,,Scarus frenatus,28,1,TP,10:52,9,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,1,,Scarus frenatus,20,1,IP,10:52,9,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,1,,Acanthurus leucochilus,24,1,,10:52,9,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,1,,Acanthurus nigricans,21,2,,10:52,9,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,1,,Acanthurus nigricans,15,3,,10:52,9,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,1,,Ctenochaetus cyanocheilus,14,4,,10:52,9,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,1,,Ctenochaetus cyanocheilus,16,3,,10:52,9,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,1,,Ctenochaetus cyanocheilus,12,3,,10:52,9,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,1,,Ctenochaetus striatus,13,2,,10:52,9,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,1,,Balistapus undulatus,11,1,,10:52,9,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,1,,Melichthys vidua,22,1,,10:52,9,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,1,,Parupeneus insularis,14,1,,10:52,9,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,1,,Parupeneus multifasciatus,23,1,,10:52,9,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,2,,Sargocentron tiere,20,1,,11:06,11.3,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,2,,Cephalopholis urodeta,12,2,,11:06,11.3,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,2,,Cephalopholis urodeta,18,2,,11:06,11.3,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,2,,Cirrhitichthys oxycephalus,6,1,,11:06,11.3,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,2,,Paracirrhites arcatus,10,1,,11:06,11.3,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,2,,Aphareus furca,30,1,,11:06,11.3,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,2,,Aprion virescens,65,1,,11:06,11.3,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,2,,Centropyge loricula,7,3,,11:06,11.3,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,2,,Centropyge flavissima,8,1,,11:06,11.3,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,2,,Centropyge flavissima,10,1,,11:06,11.3,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,2,,Chromis acares,4,8,,11:06,11.3,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,2,,Chromis margaritifer,4,65,,11:06,11.3,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,2,,Chromis margaritifer,6,30,,11:06,11.3,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,2,,Chromis vanderbilti,4,15,,11:06,11.3,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,2,,Chromis vanderbilti,6,5,,11:06,11.3,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,2,,Chromis xanthura,17,1,,11:06,11.3,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,2,,Pomacentrus coelestis,9,1,,11:06,11.3,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,2,,Pomacentrus coelestis,6,1,,11:06,11.3,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,2,,Stegastes aureus,9,3,,11:06,11.3,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,2,,Stegastes aureus,12,1,,11:06,11.3,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,2,,Labroides dimidiatus,9,1,,11:06,11.3,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,2,,Labroides dimidiatus,6,1,,11:06,11.3,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,2,,Labroides dimidiatus,12,2,,11:06,11.3,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,2,,Macropharyngodon meleagris,7,1,,11:06,11.3,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,2,,Pseudocheilinus octotaenia,7,3,,11:06,11.3,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,2,,Pseudocheilinus octotaenia,13,2,,11:06,11.3,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,2,,Thalassoma amblycephalum,4,10,,11:06,11.3,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,2,,Calotomus carolinus,26,1,IP,11:06,11.3,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,2,,Chlorurus sordidus,28,1,TP,11:06,11.3,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,2,,Chlorurus sordidus,29,1,TP,11:06,11.3,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,2,,Acanthurus leucochilus,21,3,,11:06,11.3,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,2,,Acanthurus leucochilus,26,1,,11:06,11.3,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,2,,Acanthurus leucochilus,28,1,,11:06,11.3,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,2,,Acanthurus nigricans,20,2,,11:06,11.3,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,2,,Acanthurus nigricans,15,3,,11:06,11.3,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,2,,Acanthurus nigricans,12,4,,11:06,11.3,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,2,,Ctenochaetus cyanocheilus,12,6,,11:06,11.3,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,2,,Ctenochaetus striatus,13,3,,11:06,11.3,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,2,,Sufflamen chrysopterum,18,1,,11:06,11.3,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,2,,Parupeneus multifasciatus,21,4,,11:06,11.3,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,3,,Sargocentron tiere,20,1,,11:22,10.5,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,3,,Sargocentron caudimaculatum,16,3,,11:22,10.5,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,3,,Sargocentron caudimaculatum,12,4,,11:22,10.5,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,3,,Cephalopholis argus,26,1,,11:22,10.5,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,3,,Cephalopholis urodeta,14,2,,11:22,10.5,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,3,,Epinephelus howlandi,19,1,,11:22,10.5,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,3,,Epinephelus hexagonatus,14,1,,11:22,10.5,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,3,,Epinephelus hexagonatus,17,1,,11:22,10.5,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,3,,Epinephelus fasciatus,22,18,,11:22,10.5,2,,,,,,,,,,,,,,,,,,
29_07_2019,8,KB,3,,Epinephelus fasciatus,18,25,,11:22,10.5,2,,,,,,,,,,,,,,,,,,
